,Unnamed: 0.1,Unnamed: 0,service_date,route_id,direction,half_trip_id,stop_id,time_point_id,time_point_order,point_type,standard_type,scheduled,actual,scheduled_headway,headway,earliness,delta
2566,2646,111869,2020-07-02,39,Inbound,48064969.0,11389,hunbv,8.0,Midpoint,Headway,1900-01-01 20:08:00,1900-01-01 20:05:19,720.0,830.0,,161.0
3520,3676,112899,2020-07-02,39,Outbound,48065005.0,1363,brghm,5.0,Midpoint,Headway,1900-01-02 00:02:00,1900-01-02 00:02:31,840.0,1038.0,,31.0
3566,3724,112947,2020-07-02,39,Outbound,48065007.0,1939,jpctr,8.0,Midpoint,Headway,1900-01-02 01:22:00,1900-01-02 01:33:27,960.0,1706.0,,687.0
4520,4684,180797,2020-07-03,39,Inbound,48074422.0,1128,jpctr,2.0,Midpoint,Headway,1900-01-02 00:03:00,1900-01-02 00:03:01,900.0,868.0,,1.0
4566,4732,180845,2020-07-03,39,Outbound,48074370.0,1160,shunt,7.0,Midpoint,Headway,1900-01-01 06:04:00,1900-01-01 06:00:35,900.0,721.0,,205.0
5520,5717,236301,2020-07-04,39,Inbound,48080753.0,81317,nuniv,7.0,Midpoint,Headway,1900-01-01 09:04:00,1900-01-01 09:02:34,960.0,897.0,,86.0
5566,5763,236347,2020-07-04,39,Inbound,48080740.0,1317,brghm,5.0,Midpoint,Headway,1900-01-01 10:04:00,1900-01-01 10:04:10,780.0,993.0,,10.0
6520,6754,237338,2020-07-04,39,Outbound,48080875.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 15:02:00,1900-01-01 15:03:16,900.0,963.0,,76.0
6566,6801,237385,2020-07-04,39,Outbound,48080789.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 16:11:00,1900-01-01 16:09:47,720.0,564.0,,73.0
7520,7868,283380,2020-07-05,39,Inbound,48086971.0,65741,heath,4.0,Midpoint,Headway,1900-01-01 22:25:00,1900-01-01 22:25:00,900.0,744.0,,0.0
7566,7914,283426,2020-07-05,39,Inbound,48086973.0,81317,nuniv,7.0,Midpoint,Headway,1900-01-01 23:31:00,1900-01-01 23:28:17,900.0,864.0,,163.0
8520,8969,344864,2020-07-06,39,Inbound,48096218.0,1317,brghm,5.0,Midpoint,Headway,1900-01-01 10:55:00,1900-01-01 10:54:45,720.0,624.0,,15.0
8566,9026,344921,2020-07-06,39,Inbound,48096346.0,1128,jpctr,2.0,Midpoint,Headway,1900-01-01 12:09:00,1900-01-01 12:10:37,600.0,588.0,,97.0
9520,10010,345905,2020-07-06,39,Outbound,48096362.0,91391,hlong,4.0,Midpoint,Headway,1900-01-01 13:24:00,1900-01-01 13:27:43,600.0,711.0,,223.0
9566,10057,345952,2020-07-06,39,Outbound,48096352.0,1363,brghm,5.0,Midpoint,Headway,1900-01-01 14:16:00,1900-01-01 14:27:02,600.0,1188.0,,662.0
10520,11033,418895,2020-07-07,39,Inbound,48106309.0,11131,shunt,3.0,Midpoint,Headway,1900-01-01 14:57:00,1900-01-01 15:00:59,660.0,823.0,,239.0
10566,11079,418941,2020-07-07,39,Inbound,48106324.0,23391,bbsta,10.0,Endpoint,Headway,1900-01-01 15:43:00,1900-01-01 15:35:05,660.0,656.0,,475.0
11520,12051,419913,2020-07-07,39,Outbound,48106219.0,91391,hlong,4.0,Midpoint,Headway,1900-01-01 17:25:00,1900-01-01 17:22:01,600.0,367.0,,179.0
11566,12100,419962,2020-07-07,39,Outbound,48106240.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 18:25:00,1900-01-01 18:22:05,660.0,355.0,,175.0
12520,13097,492910,2020-07-08,39,Inbound,48116181.0,11131,shunt,3.0,Midpoint,Headway,1900-01-01 18:38:00,1900-01-01 18:37:39,540.0,720.0,,21.0
12566,13143,492956,2020-07-08,39,Inbound,48116168.0,10642,fhill,1.0,Startpoint,Headway,1900-01-01 19:29:00,1900-01-01 19:29:51,720.0,710.0,,51.0
13520,14146,493959,2020-07-08,39,Outbound,48116217.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 22:32:00,1900-01-01 22:30:36,840.0,800.0,,84.0
13566,14192,494005,2020-07-08,39,Outbound,48116207.0,1160,shunt,7.0,Midpoint,Headway,1900-01-01 23:42:00,1900-01-01 23:40:07,780.0,926.0,,113.0
14520,15233,566905,2020-07-09,39,Inbound,48126175.0,10642,fhill,1.0,Startpoint,Headway,1900-01-02 00:30:00,1900-01-02 00:30:19,900.0,850.0,,19.0
14566,15279,566951,2020-07-09,39,Outbound,48126034.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 06:33:00,1900-01-01 06:32:32,900.0,883.0,,28.0
15520,16303,639918,2020-07-10,39,Inbound,48136035.0,1317,brghm,5.0,Midpoint,Headway,1900-01-01 09:21:00,1900-01-01 09:23:11,720.0,1123.0,,131.0
15566,16351,639966,2020-07-10,39,Inbound,48136025.0,1128,jpctr,2.0,Midpoint,Headway,1900-01-01 10:18:00,1900-01-01 10:14:53,720.0,620.0,,187.0
16520,17329,640944,2020-07-10,39,Outbound,48136154.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 11:19:00,1900-01-01 11:20:54,720.0,,,114.0
16566,17375,640990,2020-07-10,39,Outbound,48136141.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 12:22:00,1900-01-01 12:24:45,780.0,978.0,,165.0
17520,18388,708622,2020-07-11,39,Inbound,48145184.0,11389,hunbv,8.0,Midpoint,Headway,1900-01-01 13:47:00,1900-01-01 13:38:53,600.0,664.0,,487.0
17566,18442,708676,2020-07-11,39,Inbound,48145097.0,65741,heath,4.0,Midpoint,Headway,1900-01-01 14:40:00,1900-01-01 14:36:16,600.0,470.0,,224.0
18520,19566,709800,2020-07-11,39,Outbound,48145161.0,1939,jpctr,8.0,Midpoint,Headway,1900-01-01 20:31:00,1900-01-01 20:27:49,720.0,961.0,,191.0
18566,19623,709857,2020-07-11,39,Outbound,48145227.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 21:50:00,1900-01-01 21:50:17,840.0,781.0,,17.0
19520,20687,764502,2020-07-12,39,Outbound,48151735.0,91391,hlong,4.0,Midpoint,Headway,1900-01-01 10:07:00,1900-01-01 10:05:29,780.0,820.0,,91.0
19566,20759,764574,2020-07-12,39,Outbound,48151756.0,91391,hlong,4.0,Midpoint,Headway,1900-01-01 12:11:00,1900-01-01 12:11:40,720.0,,,40.0
20520,21841,825993,2020-07-13,39,Inbound,48161061.0,175,copst,9.0,Midpoint,Headway,1900-01-01 16:32:00,1900-01-01 16:26:01,600.0,675.0,,359.0
20566,21895,826047,2020-07-13,39,Inbound,48161063.0,10642,fhill,1.0,Startpoint,Headway,1900-01-01 17:26:00,1900-01-01 17:27:58,600.0,699.0,,118.0
21520,22927,827079,2020-07-13,39,Outbound,48161127.0,91391,hlong,4.0,Midpoint,Headway,1900-01-01 20:27:00,1900-01-01 20:26:38,720.0,716.0,,22.0
21566,22974,827126,2020-07-13,39,Outbound,48161129.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 21:29:00,1900-01-01 21:29:48,840.0,800.0,,48.0
22520,24063,900139,2020-07-14,39,Inbound,48171078.0,11389,hunbv,8.0,Midpoint,Headway,1900-01-01 23:35:00,1900-01-01 23:30:49,840.0,,,251.0
22566,24119,900195,2020-07-14,39,Outbound,48170937.0,31365,heath,6.0,Midpoint,Schedule,1900-01-01 05:47:00,1900-01-01 05:46:32,,,,28.0
23520,25251,972952,2020-07-24,39,Inbound,48180893.0,1317,brghm,5.0,Midpoint,Headway,1900-01-01 10:55:00,1900-01-01 10:52:52,720.0,643.0,,128.0
23566,25299,973000,2020-07-24,39,Inbound,48181005.0,11389,hunbv,8.0,Midpoint,Headway,1900-01-01 11:58:00,1900-01-01 11:55:35,900.0,576.0,,145.0
24520,26286,973987,2020-07-24,39,Outbound,48181031.0,10642,fhill,9.0,Endpoint,Headway,1900-01-01 13:17:00,1900-01-01 13:29:16,780.0,190.0,,736.0
24566,26333,974034,2020-07-24,39,Outbound,48181027.0,41391,nuniv,3.0,Midpoint,Headway,1900-01-01 14:10:00,1900-01-01 14:09:08,600.0,485.0,,52.0
25520,27310,1041652,2020-07-25,39,Inbound,48189990.0,65741,heath,4.0,Midpoint,Headway,1900-01-01 14:30:00,1900-01-01 14:27:46,600.0,526.0,,134.0
25566,27357,1041699,2020-07-25,39,Inbound,48190103.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 15:18:00,1900-01-01 15:14:18,600.0,239.0,,222.0
26520,28345,1042687,2020-07-25,39,Outbound,48190089.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 17:30:00,1900-01-01 17:29:14,660.0,482.0,,46.0
26566,28392,1042734,2020-07-25,39,Outbound,48189995.0,31365,heath,6.0,Midpoint,Headway,1900-01-01 18:28:00,1900-01-01 18:24:25,660.0,895.0,,215.0
27520,29382,1097854,2020-07-26,39,Inbound,48196770.0,81317,nuniv,7.0,Midpoint,Headway,1900-01-01 22:46:00,1900-01-01 22:49:12,780.0,,,192.0
27566,29440,1097912,2020-07-26,39,Inbound,48196786.0,31317,hlong,6.0,Midpoint,Headway,1900-01-02 00:12:00,1900-01-02 00:11:44,840.0,910.0,,16.0
28520,30448,1159191,2020-07-27,39,Inbound,48206114.0,175,copst,9.0,Midpoint,Headway,1900-01-01 10:32:00,1900-01-01 10:27:45,720.0,836.0,,255.0
28566,30496,1159239,2020-07-27,39,Inbound,48206126.0,175,copst,9.0,Midpoint,Headway,1900-01-01 11:32:00,1900-01-01 11:24:52,720.0,102.0,,428.0
29520,31491,1160234,2020-07-27,39,Outbound,48206136.0,10642,fhill,9.0,Endpoint,Headway,1900-01-01 13:04:00,1900-01-01 13:03:13,780.0,470.0,,47.0
29566,31538,1160281,2020-07-27,39,Outbound,48206015.0,10642,fhill,9.0,Endpoint,Headway,1900-01-01 13:57:00,1900-01-01 13:49:09,600.0,616.0,,471.0
30520,32517,1233163,2020-07-28,39,Inbound,48215958.0,23391,bbsta,10.0,Endpoint,Headway,1900-01-01 14:21:00,1900-01-01 14:10:45,600.0,573.0,,615.0
30566,32563,1233209,2020-07-28,39,Inbound,48216089.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 15:08:00,1900-01-01 15:10:14,660.0,702.0,,134.0
31520,33587,1234233,2020-07-28,39,Outbound,48215995.0,91391,hlong,4.0,Midpoint,Headway,1900-01-01 17:25:00,1900-01-01 17:26:13,600.0,624.0,,73.0
31566,33637,1234283,2020-07-28,39,Outbound,48216016.0,41391,nuniv,3.0,Midpoint,Headway,1900-01-01 18:27:00,1900-01-01 18:31:46,660.0,1195.0,,286.0
32520,34625,1307212,2020-07-29,39,Inbound,48225952.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 18:30:00,1900-01-01 18:29:54,660.0,922.0,,6.0
32566,34671,1307258,2020-07-29,39,Inbound,48225944.0,1128,jpctr,2.0,Midpoint,Headway,1900-01-01 19:20:00,1900-01-01 19:23:03,720.0,902.0,,183.0
33520,35685,1308272,2020-07-29,39,Outbound,48225997.0,91391,hlong,4.0,Midpoint,Headway,1900-01-01 22:37:00,1900-01-01 22:34:14,840.0,723.0,,166.0
33566,35732,1308319,2020-07-29,39,Outbound,48225999.0,1363,brghm,5.0,Midpoint,Headway,1900-01-01 23:48:00,1900-01-01 23:47:17,780.0,867.0,,43.0
34520,36750,1381163,2020-07-30,39,Inbound,48235935.0,1128,jpctr,2.0,Midpoint,Headway,1900-01-02 00:03:00,1900-01-02 00:07:57,900.0,1200.0,,297.0
34566,36797,1381210,2020-07-30,39,Outbound,48235837.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 06:03:00,1900-01-01 06:04:27,900.0,954.0,,87.0
35520,37828,1454208,2020-07-31,39,Inbound,48245791.0,11389,hunbv,8.0,Midpoint,Headway,1900-01-01 09:08:00,1900-01-01 09:05:07,600.0,300.0,,173.0
35566,37875,1454255,2020-07-31,39,Inbound,48245914.0,10642,fhill,1.0,Startpoint,Headway,1900-01-01 10:02:00,1900-01-01 10:04:09,720.0,788.0,,129.0
36520,38841,1455221,2020-07-31,39,Outbound,48245773.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 10:43:00,1900-01-01 10:42:28,720.0,808.0,,32.0
36566,38887,1455267,2020-07-31,39,Outbound,48245805.0,1160,shunt,7.0,Midpoint,Headway,1900-01-01 11:49:00,1900-01-01 11:42:43,720.0,350.0,,377.0
37520,39865,1522108,2020-08-01,39,Inbound,48254899.0,11389,hunbv,8.0,Midpoint,Headway,1900-01-01 12:37:00,1900-01-01 12:35:45,600.0,969.0,,75.0
37566,39911,1522154,2020-08-01,39,Inbound,48254850.0,1317,brghm,5.0,Midpoint,Headway,1900-01-01 13:25:00,1900-01-01 13:21:00,600.0,538.0,,240.0
38520,40924,1523167,2020-08-01,39,Outbound,48254921.0,41391,nuniv,3.0,Midpoint,Headway,1900-01-01 15:50:00,1900-01-01 15:51:48,600.0,721.0,,108.0
38566,40970,1523213,2020-08-01,39,Outbound,48254798.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 16:42:00,1900-01-01 16:43:16,600.0,475.0,,76.0
39520,41994,1578139,2020-08-02,39,Inbound,48261523.0,11389,hunbv,8.0,Midpoint,Headway,1900-01-01 21:21:00,1900-01-01 21:23:50,960.0,1376.0,,170.0
39566,42049,1578194,2020-08-02,39,Inbound,48261538.0,1317,brghm,5.0,Midpoint,Headway,1900-01-01 22:42:00,1900-01-01 22:41:09,840.0,396.0,,51.0
40520,43045,1639473,2020-08-03,39,Inbound,48270737.0,11389,hunbv,8.0,Midpoint,Headway,1900-01-01 09:08:00,1900-01-01 09:09:38,600.0,1317.0,,98.0
40566,43092,1639520,2020-08-03,39,Inbound,48270730.0,81317,nuniv,7.0,Midpoint,Headway,1900-01-01 10:02:00,1900-01-01 09:59:55,660.0,836.0,,125.0
41520,44122,1640550,2020-08-03,39,Outbound,48270721.0,41391,nuniv,3.0,Midpoint,Headway,1900-01-01 12:11:00,1900-01-01 12:04:56,780.0,367.0,,364.0
41566,44170,1640598,2020-08-03,39,Outbound,48270879.0,1160,shunt,7.0,Midpoint,Headway,1900-01-01 13:15:00,1900-01-01 13:15:39,600.0,383.0,,39.0
42520,45192,1713460,2020-08-04,39,Inbound,48280710.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 14:27:00,1900-01-01 14:31:40,600.0,985.0,,280.0
42566,45240,1713508,2020-08-04,39,Inbound,48280745.0,10642,fhill,1.0,Startpoint,Headway,1900-01-01 15:16:00,1900-01-01 15:16:04,600.0,,,4.0
43520,46286,1714554,2020-08-04,39,Outbound,48280753.0,1363,brghm,5.0,Midpoint,Headway,1900-01-01 18:11:00,1900-01-01 18:14:19,660.0,536.0,,199.0
43566,46342,1714610,2020-08-04,39,Outbound,48280743.0,1939,jpctr,8.0,Midpoint,Headway,1900-01-01 19:23:00,1900-01-01 19:13:15,660.0,,,585.0
44520,47307,1787468,2020-08-05,39,Inbound,48290705.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 19:13:00,1900-01-01 19:12:05,720.0,818.0,,55.0
44566,47353,1787514,2020-08-05,39,Inbound,48290719.0,1128,jpctr,2.0,Midpoint,Headway,1900-01-01 20:08:00,1900-01-01 20:08:57,720.0,786.0,,57.0
45520,48330,1788491,2020-08-05,39,Outbound,48290722.0,1939,jpctr,8.0,Midpoint,Headway,1900-01-01 22:39:00,1900-01-01 22:34:41,840.0,737.0,,259.0
45566,48376,1788537,2020-08-05,39,Outbound,48290745.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 23:49:00,1900-01-01 23:51:12,840.0,959.0,,132.0
46520,49338,1861442,2020-08-06,39,Inbound,48300705.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 22:46:00,1900-01-01 22:46:08,780.0,769.0,,8.0
46566,49384,1861488,2020-08-06,39,Inbound,48300669.0,175,copst,9.0,Midpoint,Headway,1900-01-01 23:52:00,1900-01-01 23:51:18,900.0,874.0,,42.0
47520,50372,1934412,2020-08-07,39,Inbound,48310510.0,10642,fhill,1.0,Startpoint,Headway,1900-01-01 07:01:00,1900-01-01 07:00:25,900.0,639.0,,35.0
47566,50418,1934458,2020-08-07,39,Inbound,48310554.0,65741,heath,4.0,Midpoint,Headway,1900-01-01 08:09:00,1900-01-01 08:11:10,780.0,73.0,,130.0
48520,51395,1935435,2020-08-07,39,Outbound,48310543.0,1939,jpctr,8.0,Midpoint,Headway,1900-01-01 08:41:00,1900-01-01 08:52:02,900.0,957.0,,662.0
48566,51441,1935481,2020-08-07,39,Outbound,48310545.0,1363,brghm,5.0,Midpoint,Headway,1900-01-01 09:47:00,1900-01-01 10:05:02,600.0,1475.0,,1082.0
49520,52434,2002803,2020-08-08,39,Inbound,48319657.0,175,copst,9.0,Midpoint,Headway,1900-01-01 11:08:00,1900-01-01 11:03:38,720.0,576.0,,262.0
49566,52480,2002849,2020-08-08,39,Inbound,48319644.0,11389,hunbv,8.0,Midpoint,Headway,1900-01-01 12:14:00,1900-01-01 12:09:38,960.0,791.0,,262.0
50520,53467,2003836,2020-08-08,39,Outbound,48319649.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 15:38:00,1900-01-01 15:37:32,600.0,724.0,,28.0
50566,53513,2003882,2020-08-08,39,Outbound,48319664.0,1939,jpctr,8.0,Midpoint,Headway,1900-01-01 16:33:00,1900-01-01 16:35:27,600.0,1271.0,,147.0
51520,54495,2058570,2020-08-09,39,Inbound,48326302.0,65741,heath,4.0,Midpoint,Headway,1900-01-01 21:55:00,1900-01-01 21:54:38,900.0,918.0,,22.0
51566,54541,2058616,2020-08-09,39,Inbound,48326304.0,81317,nuniv,7.0,Midpoint,Headway,1900-01-01 23:01:00,1900-01-01 23:00:55,900.0,373.0,,5.0
52520,55556,2120026,2020-08-10,39,Inbound,48335662.0,65741,heath,4.0,Midpoint,Headway,1900-01-01 10:15:00,1900-01-01 10:15:56,720.0,1089.0,,56.0
52566,55602,2120072,2020-08-10,39,Inbound,48335674.0,11131,shunt,3.0,Midpoint,Headway,1900-01-01 11:11:00,1900-01-01 11:11:00,720.0,551.0,,0.0
53520,56564,2121034,2020-08-10,39,Outbound,48335675.0,41391,nuniv,3.0,Midpoint,Headway,1900-01-01 11:58:00,1900-01-01 11:57:41,780.0,632.0,,19.0
53566,56612,2121082,2020-08-10,39,Outbound,48335681.0,91391,hlong,4.0,Midpoint,Headway,1900-01-01 13:04:00,1900-01-01 13:04:11,600.0,468.0,,11.0
54520,57657,2193983,2020-08-11,39,Inbound,48345624.0,1128,jpctr,2.0,Midpoint,Headway,1900-01-01 14:39:00,1900-01-01 14:39:24,600.0,1246.0,,24.0
54566,57709,2194035,2020-08-11,39,Inbound,48345658.0,81317,nuniv,7.0,Midpoint,Headway,1900-01-01 15:32:00,1900-01-01 15:13:27,600.0,422.0,,1113.0
55520,58780,2195106,2020-08-11,39,Outbound,48345553.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 18:51:00,1900-01-01 18:52:28,660.0,632.0,,88.0
55566,58826,2195152,2020-08-11,39,Outbound,48345562.0,10642,fhill,9.0,Endpoint,Headway,1900-01-01 19:51:00,1900-01-01 19:56:34,720.0,1321.0,,334.0
56520,59853,2268122,2020-08-12,39,Inbound,48355537.0,1128,jpctr,2.0,Midpoint,Headway,1900-01-01 20:32:00,1900-01-01 20:34:38,720.0,934.0,,158.0
56566,59899,2268168,2020-08-12,39,Inbound,48355558.0,1128,jpctr,2.0,Midpoint,Headway,1900-01-01 21:26:00,1900-01-01 21:29:33,840.0,1085.0,,213.0
57520,60929,2341071,2020-08-13,39,Inbound,48365375.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 05:31:00,1900-01-01 05:32:25,900.0,1096.0,,85.0
57566,60975,2341117,2020-08-13,39,Inbound,48365377.0,175,copst,9.0,Midpoint,Headway,1900-01-01 06:39:00,1900-01-01 06:39:36,900.0,559.0,,36.0
58520,61938,2342080,2020-08-13,39,Outbound,48365393.0,1160,shunt,7.0,Midpoint,Headway,1900-01-01 06:34:00,1900-01-01 06:41:14,900.0,1198.0,,434.0
58566,61984,2342126,2020-08-13,39,Outbound,48365380.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 07:54:00,1900-01-01 07:56:25,900.0,801.0,,145.0
59520,62993,2415078,2020-08-14,39,Inbound,48375337.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 09:58:00,1900-01-01 10:03:17,660.0,1220.0,,317.0
59566,63041,2415126,2020-08-14,39,Inbound,48375357.0,1317,brghm,5.0,Midpoint,Headway,1900-01-01 10:55:00,1900-01-01 10:53:19,720.0,521.0,,101.0
60520,64014,2416099,2020-08-14,39,Outbound,48375480.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 11:56:00,1900-01-01 11:59:35,780.0,880.0,,215.0
60566,64063,2416148,2020-08-14,39,Outbound,48375495.0,31365,heath,6.0,Midpoint,Headway,1900-01-01 13:02:00,1900-01-01 13:08:43,780.0,898.0,,403.0
61520,65047,2483735,2020-08-15,39,Inbound,48384489.0,11389,hunbv,8.0,Midpoint,Headway,1900-01-01 13:37:00,1900-01-01 13:28:59,600.0,399.0,,481.0
61566,65100,2483788,2020-08-15,39,Inbound,48384446.0,65741,heath,4.0,Midpoint,Headway,1900-01-01 14:30:00,1900-01-01 14:29:01,600.0,267.0,,59.0
62520,66146,2484834,2020-08-15,39,Outbound,48384422.0,31365,heath,6.0,Midpoint,Headway,1900-01-01 18:06:00,1900-01-01 18:09:54,660.0,1147.0,,234.0
62566,66200,2484888,2020-08-15,39,Outbound,48384538.0,31365,heath,6.0,Midpoint,Headway,1900-01-01 19:24:00,1900-01-01 19:20:48,720.0,616.0,,192.0
63520,67265,2539810,2020-08-16,39,Inbound,48391193.0,23391,bbsta,10.0,Endpoint,Headway,1900-01-02 00:52:00,1900-01-02 00:57:20,900.0,1286.0,,320.0
63566,67311,2539856,2020-08-16,39,Outbound,48391092.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 07:36:00,1900-01-01 07:32:41,900.0,654.0,,199.0
64520,68319,2601339,2020-08-17,39,Inbound,48400554.0,23391,bbsta,10.0,Endpoint,Headway,1900-01-01 12:02:00,1900-01-01 12:09:25,840.0,1604.0,,445.0
64566,68368,2601388,2020-08-17,39,Inbound,48400466.0,10642,fhill,1.0,Startpoint,Headway,1900-01-01 12:55:00,1900-01-01 12:55:47,600.0,487.0,,47.0
65520,69364,2602384,2020-08-17,39,Outbound,48400576.0,1160,shunt,7.0,Midpoint,Headway,1900-01-01 14:25:00,1900-01-01 14:46:42,600.0,327.0,,1302.0
65566,69418,2602438,2020-08-17,39,Outbound,48400462.0,1160,shunt,7.0,Midpoint,Headway,1900-01-01 15:25:00,1900-01-01 15:48:03,600.0,94.0,,1383.0
66520,70425,2675388,2020-08-18,39,Inbound,48410428.0,1128,jpctr,2.0,Midpoint,Headway,1900-01-01 16:10:00,1900-01-01 16:11:56,600.0,739.0,,116.0
66566,70471,2675434,2020-08-18,39,Inbound,48410548.0,1317,brghm,5.0,Midpoint,Headway,1900-01-01 16:56:00,1900-01-01 16:53:24,600.0,927.0,,156.0
67520,71469,2676432,2020-08-18,39,Outbound,48410435.0,1160,shunt,7.0,Midpoint,Headway,1900-01-01 19:04:00,1900-01-01 19:02:31,660.0,615.0,,89.0
67566,71515,2676478,2020-08-18,39,Outbound,48410457.0,1160,shunt,7.0,Midpoint,Headway,1900-01-01 20:03:00,1900-01-01 20:00:15,720.0,708.0,,165.0
68520,72496,2749393,2020-08-19,39,Inbound,48420389.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 19:48:00,1900-01-01 19:43:20,660.0,555.0,,280.0
